open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1697421840000,1561.79000000,1562.03000000,1561.78000000,1561.86000000,38.05990000,1697421899999,59446.42967100,147,16.59550000,25919.67620400,0
1697421900000,1561.87000000,1562.17000000,1561.74000000,1562.17000000,64.50410000,1697421959999,100749.79248500,171,40.75720000,63660.88234700,0
1697421960000,1562.17000000,1563.00000000,1562.16000000,1563.00000000,57.46950000,1697422019999,89801.82976300,193,49.93540000,78028.92268000,0
1697422020000,1562.99000000,1563.35000000,1562.85000000,1562.86000000,79.80620000,1697422079999,124753.39053400,232,45.96220000,71850.97854200,0
1697422080000,1562.85000000,1563.71000000,1562.85000000,1563.70000000,51.25440000,1697422139999,80124.18043200,216,33.95210000,53074.60799200,0
1697422140000,1563.71000000,1563.71000000,1563.21000000,1563.69000000,63.61960000,1697422199999,99465.27744100,221,31.04550000,48536.70805800,0
1697422200000,1563.69000000,1563.98000000,1563.66000000,1563.66000000,155.70200000,1697422259999,243509.43398100,224,130.80700000,204576.37436300,0
1697422260000,1563.67000000,1563.71000000,1563.58000000,1563.70000000,28.64330000,1697422319999,44786.59205900,117,11.21600000,17537.40530700,0
1697422320000,1563.70000000,1563.93000000,1563.70000000,1563.93000000,34.03060000,1697422379999,53215.10473700,140,25.69940000,40187.41715800,0
1697422380000,1563.93000000,1564.28000000,1563.93000000,1564.00000000,60.80330000,1697422439999,95109.22664100,206,5.74300000,8982.71762400,0
1697422440000,1564.01000000,1564.01000000,1563.93000000,1563.99000000,13.95420000,1697422499999,21824.11057700,96,4.84330000,7574.83227800,0
1697422500000,1563.98000000,1564.22000000,1563.98000000,1564.21000000,40.50070000,1697422559999,63350.63657700,130,13.97150000,21853.50815700,0
1697422560000,1564.21000000,1564.59000000,1564.21000000,1564.58000000,55.25850000,1697422619999,86445.43095400,134,49.39350000,77270.05680100,0
1697422620000,1564.58000000,1564.63000000,1564.58000000,1564.62000000,15.98050000,1697422679999,25003.32843000,97,10.12260000,15838.01303600,0
1697422680000,1564.63000000,1564.97000000,1564.62000000,1564.97000000,39.05580000,1697422739999,61114.98356500,151,26.39150000,41297.01803500,0
1697422740000,1564.97000000,1564.97000000,1564.88000000,1564.88000000,80.35310000,1697422799999,125747.82849900,128,7.39390000,11570.75749100,0
1697422800000,1564.88000000,1565.06000000,1564.79000000,1565.06000000,37.57980000,1697422859999,58810.32890100,157,31.99450000,50069.62767000,0
1697422860000,1565.06000000,1566.32000000,1565.05000000,1565.74000000,187.51590000,1697422919999,293627.86165800,532,127.18640000,199151.98024600,0
1697422920000,1565.74000000,1565.74000000,1565.48000000,1565.48000000,94.89450000,1697422979999,148569.95219300,196,54.14480000,84769.08996600,0
1697422980000,1565.49000000,1565.85000000,1565.48000000,1565.84000000,35.85020000,1697423039999,56128.66069300,170,29.08030000,45528.64281300,0
1697423040000,1565.84000000,1566.07000000,1565.74000000,1565.83000000,92.80860000,1697423099999,145329.38395700,190,29.52320000,46229.45346400,0
1697423100000,1565.83000000,1566.12000000,1565.82000000,1566.08000000,92.10100000,1697423159999,144229.53943600,224,56.68670000,88768.33037400,0
1697423160000,1566.08000000,1566.36000000,1566.08000000,1566.35000000,55.86500000,1697423219999,87498.34176400,152,11.55710000,18100.88142600,0
1697423220000,1566.36000000,1567.00000000,1566.24000000,1566.39000000,281.04310000,1697423279999,440281.43170100,439,203.01430000,318026.32865900,0
1697423280000,1566.39000000,1566.39000000,1566.14000000,1566.14000000,141.88800000,1697423339999,222234.92570300,225,106.01770000,166052.63336500,0
1697423340000,1566.15000000,1566.15000000,1565.76000000,1565.77000000,37.87150000,1697423399999,59307.25578200,138,15.08700000,23626.94925000,0
1697423400000,1565.77000000,1566.23000000,1565.76000000,1566.18000000,79.61640000,1697423459999,124674.39872100,213,62.57040000,97977.11974900,0
1697423460000,1566.17000000,1566.46000000,1566.17000000,1566.45000000,73.74300000,1697423519999,115502.94272600,163,68.76240000,107702.32805200,0
1697423520000,1566.45000000,1566.62000000,1566.09000000,1566.09000000,55.54610000,1697423579999,87012.18676900,192,19.55300000,30628.97448100,0
1697423580000,1566.09000000,1566.10000000,1564.61000000,1564.67000000,154.57880000,1697423639999,241932.26016000,376,56.62980000,88616.28268100,0
1697423640000,1564.68000000,1564.79000000,1564.34000000,1564.35000000,91.15410000,1697423699999,142617.01770300,184,41.11010000,64315.13246700,0
1697423700000,1564.34000000,1564.79000000,1564.34000000,1564.59000000,140.46820000,1697423759999,219792.26929300,257,37.67660000,58948.54418300,0
1697423760000,1564.59000000,1564.91000000,1564.58000000,1564.66000000,65.78130000,1697423819999,102931.46738200,180,33.01320000,51653.38532800,0
1697423820000,1564.66000000,1564.67000000,1564.17000000,1564.17000000,27.44060000,1697423879999,42927.57030600,168,12.28350000,19215.61486800,0
1697423880000,1564.18000000,1564.18000000,1563.43000000,1563.43000000,43.72200000,1697423939999,68368.52791000,224,6.35970000,9943.65271200,0
1697423940000,1563.44000000,1563.44000000,1563.28000000,1563.29000000,39.90020000,1697423999999,62379.68783000,105,2.44690000,3825.34222500,0
1697424000000,1563.29000000,1563.29000000,1563.04000000,1563.18000000,126.82310000,1697424059999,198237.15404200,222,103.54810000,161854.80780800,0
1697424060000,1563.19000000,1563.19000000,1562.81000000,1562.81000000,138.73420000,1697424119999,216842.48015200,196,3.79750000,5935.88258000,0
1697424120000,1562.81000000,1562.84000000,1562.61000000,1562.61000000,33.25770000,1697424179999,51972.66695900,141,14.56130000,22754.99853100,0
1697424180000,1562.62000000,1562.62000000,1562.50000000,1562.50000000,25.06940000,1697424239999,39171.92877400,117,14.63450000,22867.08985900,0
1697424240000,1562.50000000,1562.51000000,1562.50000000,1562.51000000,36.68250000,1697424299999,57316.49995200,88,9.37020000,14641.03120200,0
1697424300000,1562.51000000,1563.08000000,1562.50000000,1563.07000000,120.17680000,1697424359999,187795.82266000,160,48.79470000,76248.00418700,0
1697424360000,1563.08000000,1563.20000000,1562.61000000,1562.62000000,64.21040000,1697424419999,100370.41030400,188,15.52600000,24269.02855400,0
